loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L001152,B8560,CONVENTIONAL,2013-01-23,2033-01-23,640438.00,594136.22,3.637,180,HI,PURCHASE,A,3,MEDIUM,CURRENT,0,US Bank,2018-04-26,2018-05-22,COMPLETE,ORIGINATION_SYS
L001153,B5159,VA,2021-06-04,2041-06-04,129241.00,93803.88,7.721,360,WV,REFINANCE,A,15,LOW,CURRENT,0,US Bank,2023-08-03,2023-08-08,COMPLETE,ORIGINATION_SYS
L001154,B3370,FHA,2020-08-18,2035-08-18,526879.00,246022.44,7.057,240,FL,PURCHASE,C,4,LOW,CURRENT,0,PNC Bank,2021-04-25,2021-05-07,COMPLETE,SERVICING_SYS
L001155,B1278,VA,2014-01-23,2029-01-23,666261.00,316754.32,4.331,240,NM,PURCHASE,D,19,LOW,CURRENT,0,JPMorgan Chase,2024-11-05,2024-11-26,COMPLETE,MANUAL_ENTRY
L001156,B8628,VA,2017-12-02,2037-12-02,148957.00,66438.11,6.821,180,UT,PURCHASE,C,30,HIGH,CURRENT,0,Freedom Mortgage,2022-08-03,2022-08-25,COMPLETE,MANUAL_ENTRY
L001157,B6237,CONVENTIONAL,2017-11-13,2032-11-13,450833.00,146108.66,3.524,240,MT,CASH_OUT,C,23,VERY_HIGH,CURRENT,0,Bank of America,2024-05-25,2024-06-09,COMPLETE,MANUAL_ENTRY
L001158,B9610,VA,2019-06-14,2034-06-14,-274284.00,0.00,4.372,240,XX,CASH_OUT,B,14,LOW,CLOSED,0,US Bank,2029-09-17,2029-09-20,COMPLETE,SERVICING_SYS
L001159,B9668,FHA,2016-07-16,2046-07-16,644808.00,248192.51,4.858,360,IL,REFINANCE,B,8,HIGH,CURRENT,0,US Bank,2017-02-09,2017-02-22,COMPLETE,ORIGINATION_SYS
L001160,B8072,FHA,2021-04-23,2036-04-23,172964.00,0.00,3.388,180,HI,PURCHASE,B+,23,VERY_HIGH,CLOSED,0,PNC Bank,2025-12-28,2026-01-27,COMPLETE,ORIGINATION_SYS
L001161,B9987,JUMBO,2018-01-22,2038-01-22,51562.00,44916.79,3.992,240,MT,REFINANCE,B,18,LOW,PENDING,91,US Bank,2018-10-28,2018-10-28,COMPLETE,MANUAL_ENTRY
,B2512,JUMBO,2022-10-28,2052-10-28,144352.00,54688.73,5.906,360,KS,PURCHASE,B+,15,MEDIUM,CURRENT,0,Quicken Loans,2031-11-09,2031-12-02,INCOMPLETE,MANUAL_ENTRY
L001163,B6518,VA,2021-12-06,2051-12-06,532167.00,415626.80,5.76,180,OK,REFINANCE,D,8,VERY_HIGH,DELINQUENT,54,JPMorgan Chase,2022-02-10,2022-02-11,COMPLETE,MANUAL_ENTRY
L001164,B5002,JUMBO,2023-03-23,2053-03-23,340801.00,253826.20,2.995,180,CO,REFINANCE,A,21,HIGH,CURRENT,0,PNC Bank,2024-08-20,2024-08-28,COMPLETE,ORIGINATION_SYS
L001165,B1197,CONVENTIONAL,2022-11-10,2042-11-10,207371.00,193333.22,4.678,240,LA,REFINANCE,D,0,VERY_HIGH,CURRENT,0,Bank of America,2025-11-08,2025-11-20,MISSING,MANUAL_ENTRY
L001166,B3429,CONVENTIONAL,2023-05-25,2043-05-25,347149.00,235472.22,3.073,360,TN,CASH_OUT,A,25,MEDIUM,DELINQUENT,85,PNC Bank,2028-01-05,2028-01-29,COMPLETE,ORIGINATION_SYS
L001167,B5734,CONVENTIONAL,2021-05-16,2036-05-16,194465.00,140831.92,3.396,240,ND,REFINANCE,A+,28,LOW,CURRENT,0,Quicken Loans,2028-02-22,2028-03-01,COMPLETE,ORIGINATION_SYS
L001168,B4641,VA,2020-06-27,2035-06-27,425926.00,304180.49,8.474,180,XX,PURCHASE,B,19,LOW,CURRENT,0,Freedom Mortgage,2024-01-24,2024-02-10,MISSING,MANUAL_ENTRY
L001169,B6363,VA,2017-06-12,2032-06-12,625617.00,234936.07,5.887,240,MT,PURCHASE,A,1,VERY_HIGH,CURRENT,0,US Bank,2018-04-22,2018-04-27,COMPLETE,SERVICING_SYS
L001170,B8508,CONVENTIONAL,2019-07-26,2039-07-26,74674.00,25012.68,2.678,360,ID,PURCHASE,B,18,VERY_HIGH,CURRENT,0,Wells Fargo,2022-05-13,2022-05-24,COMPLETE,ORIGINATION_SYS
L001171,B5236,VA,2015-12-07,2045-12-07,442441.00,136047.70,4.791,180,MD,CASH_OUT,B,28,MEDIUM,DELINQUENT,57,Quicken Loans,2024-06-09,2024-06-22,MISSING,MANUAL_ENTRY
L001172,B9179,FHA,2016-09-22,2036-09-22,-76375.00,28227.90,8.284,240,GA,REFINANCE,B,11,VERY_HIGH,CURRENT,0,Wells Fargo,2019-06-18,2019-07-03,MISSING,MANUAL_ENTRY
L001173,B4002,JUMBO,2013-10-17,2028-10-17,383290.00,303550.54,5.218,180,NE,CASH_OUT,D,29,HIGH,DELINQUENT,38,PNC Bank,2023-02-20,2023-03-17,COMPLETE,ORIGINATION_SYS
L001174,B9942,JUMBO,2012-12-01,2032-12-01,130308.00,120099.05,5.564,240,ME,REFINANCE,D,26,LOW,DELINQUENT,58,PNC Bank,2022-11-29,2022-12-04,COMPLETE,MANUAL_ENTRY
L001175,B5969,JUMBO,2014-08-29,2034-08-29,65775.00,0.00,8.461,180,MA,REFINANCE,B,9,LOW,CLOSED,0,Bank of America,2015-12-17,2016-01-09,COMPLETE,MANUAL_ENTRY
L001176,B8091,VA,2018-06-27,2048-06-27,209761.00,192111.35,6.128,240,KY,CASH_OUT,B,0,VERY_HIGH,CURRENT,0,PNC Bank,2022-05-04,2022-05-26,COMPLETE,SERVICING_SYS
L001177,B2315,FHA,2011-12-22,2026-12-22,155985.00,114785.84,5.282,180,NV,PURCHASE,C,7,HIGH,DELINQUENT,79,PNC Bank,2014-04-01,2014-04-19,INCOMPLETE,MANUAL_ENTRY
L001178,B1380,JUMBO,2021-04-11,2036-04-11,117919.00,75863.52,4.931,180,CT,PURCHASE,A,5,LOW,CURRENT,0,JPMorgan Chase,2030-05-06,2030-06-01,INCOMPLETE,SERVICING_SYS
L001179,B7577,CONVENTIONAL,2014-05-26,2044-05-26,342516.00,121069.17,4.366,360,NV,PURCHASE,B,15,MEDIUM,CURRENT,45,Wells Fargo,2024-02-28,2024-03-21,COMPLETE,MANUAL_ENTRY
L001180,B8319,CONVENTIONAL,2018-08-21,2033-08-21,111293.00,48046.66,2.981,240,AL,PURCHASE,C,29,VERY_HIGH,CURRENT,0,Freedom Mortgage,2026-07-22,2026-07-25,COMPLETE,MANUAL_ENTRY
L001181,B1746,CONVENTIONAL,2021-02-18,2051-02-18,153705.00,105026.80,7.808,240,GA,REFINANCE,B+,22,LOW,CURRENT,0,PNC Bank,2028-07-12,2028-07-28,COMPLETE,MANUAL_ENTRY
L001182,B2973,CONVENTIONAL,2016-05-22,2046-05-22,539327.00,449776.68,3.736,240,MI,CASH_OUT,B,22,LOW,CURRENT,0,Wells Fargo,2020-07-23,2020-08-07,MISSING,MANUAL_ENTRY
L001183,B1921,FHA,2021-11-08,2051-11-08,515190.00,329557.28,5.308,240,AK,CASH_OUT,B+,16,LOW,CURRENT,0,Freedom Mortgage,2023-06-24,2023-07-13,COMPLETE,ORIGINATION_SYS
L001184,B9034,CONVENTIONAL,2012-11-29,2027-11-29,674659.00,587914.67,5.713,240,IA,PURCHASE,D,28,VERY_HIGH,CURRENT,0,US Bank,2017-04-20,2017-05-17,COMPLETE,ORIGINATION_SYS
L001185,B8627,CONVENTIONAL,2014-01-31,2034-01-31,623602.00,193130.06,2.588,360,ME,PURCHASE,B,6,VERY_HIGH,DELINQUENT,65,JPMorgan Chase,2018-04-10,2018-04-15,MISSING,ORIGINATION_SYS
L001186,B6773,JUMBO,2018-10-06,2048-10-06,89899.00,73094.39,4.057,360,MO,REFINANCE,B+,21,HIGH,CURRENT,0,Wells Fargo,2026-05-06,2026-05-19,COMPLETE,ORIGINATION_SYS
L001187,B6273,CONVENTIONAL,2015-07-08,2045-07-08,432391.00,0.00,6.915,240,GA,REFINANCE,A,0,VERY_HIGH,PAID_OFF,0,Wells Fargo,2026-03-05,2026-03-11,COMPLETE,ORIGINATION_SYS
L001188,B9817,FHA,2021-09-21,2041-09-21,214144.00,103505.44,5.967,240,ME,CASH_OUT,A,7,LOW,CURRENT,0,Wells Fargo,2030-03-12,2030-03-21,MISSING,MANUAL_ENTRY
L001189,B2653,VA,2019-07-15,2049-07-15,128217.00,106308.67,7.97,240,MS,CASH_OUT,A+,12,HIGH,CURRENT,0,Quicken Loans,2022-03-07,2022-03-29,INCOMPLETE,ORIGINATION_SYS
L001190,B2941,VA,2023-10-13,2043-10-13,293974.00,147400.86,7.973,240,GA,REFINANCE,A+,26,VERY_HIGH,CURRENT,0,Freedom Mortgage,2023-11-24,2023-12-24,COMPLETE,SERVICING_SYS
L001191,B2251,JUMBO,2015-07-15,2045-07-15,403328.00,205140.10,7.946,240,FL,PURCHASE,A+,11,VERY_HIGH,DEFAULT,146,US Bank,2017-02-24,2017-02-27,COMPLETE,SERVICING_SYS
L001192,B7280,CONVENTIONAL,2013-06-21,2033-06-21,720555.00,237530.52,3.421,240,WV,REFINANCE,C,13,VERY_HIGH,DELINQUENT,68,Quicken Loans,2018-09-24,2018-09-28,COMPLETE,ORIGINATION_SYS
L001193,B6925,JUMBO,2019-11-27,2034-11-27,78643.00,47142.56,7.333,360,TN,PURCHASE,D,21,LOW,CURRENT,0,JPMorgan Chase,2025-08-05,2025-08-08,COMPLETE,SERVICING_SYS
L001194,B5943,VA,2015-02-13,2045-02-13,66720.00,0.00,6.734,360,AR,PURCHASE,A+,5,HIGH,PAID_OFF,0,Bank of America,2018-07-11,2018-08-04,INCOMPLETE,MANUAL_ENTRY
L001195,B1748,JUMBO,2021-11-05,2041-11-05,204665.00,180264.21,5.0,240,NH,CASH_OUT,D,21,MEDIUM,CURRENT,0,JPMorgan Chase,2027-09-19,2027-10-04,MISSING,MANUAL_ENTRY
L001196,B3266,VA,2014-08-19,2034-08-19,268361.00,0.00,6.122,180,NV,CASH_OUT,A+,26,VERY_HIGH,CLOSED,0,US Bank,2019-03-18,2019-03-19,COMPLETE,MANUAL_ENTRY
L001197,B4829,FHA,2010-09-05,2030-09-05,592126.00,531160.50,2.845,240,WY,PURCHASE,C,0,HIGH,CURRENT,0,Freedom Mortgage,2015-03-04,2015-03-04,COMPLETE,MANUAL_ENTRY
L001198,B8362,JUMBO,2013-04-01,2033-04-01,259730.00,175450.69,8.209,180,UT,CASH_OUT,B+,10,VERY_HIGH,DELINQUENT,87,Quicken Loans,2016-12-31,2017-01-01,COMPLETE,MANUAL_ENTRY
L001199,B2261,CONVENTIONAL,2023-05-10,2043-05-10,574090.00,437423.26,3.947,360,ID,REFINANCE,B,27,VERY_HIGH,CURRENT,0,PNC Bank,2025-03-20,2025-04-15,COMPLETE,MANUAL_ENTRY
L001200,B2692,CONVENTIONAL,2014-08-17,2029-08-17,112533.00,85413.48,7.069,240,TN,REFINANCE,D,19,LOW,CURRENT,0,Quicken Loans,2021-12-03,2021-12-06,COMPLETE,ORIGINATION_SYS
L001201,B7621,FHA,2016-08-09,2031-08-09,696749.00,608942.30,2.694,180,NV,CASH_OUT,A,6,MEDIUM,CURRENT,0,JPMorgan Chase,2019-12-05,2019-12-05,INCOMPLETE,MANUAL_ENTRY
L001202,B7512,VA,2019-04-09,2049-04-09,626290.00,0.00,5.473,180,OH,PURCHASE,A,14,VERY_HIGH,CLOSED,0,Freedom Mortgage,2029-05-03,2029-05-03,MISSING,ORIGINATION_SYS
L001203,B1539,VA,2018-12-22,2033-12-22,517296.00,453467.40,6.0,180,NJ,PURCHASE,C,29,HIGH,CURRENT,0,Quicken Loans,2022-11-23,2022-12-11,COMPLETE,ORIGINATION_SYS
L001204,B1087,FHA,2019-11-19,2034-11-19,640559.00,308181.96,8.247,180,WI,REFINANCE,C,1,MEDIUM,CURRENT,0,Bank of America,2022-09-03,2022-09-22,COMPLETE,MANUAL_ENTRY
L001205,B9081,FHA,2017-04-16,2032-04-16,682944.00,302093.10,5.746,180,OR,PURCHASE,D,7,HIGH,DELINQUENT,38,PNC Bank,2022-07-21,2022-07-22,COMPLETE,MANUAL_ENTRY
L001206,B3812,JUMBO,2019-08-18,2034-08-18,181531.00,152447.80,7.678,360,MN,PURCHASE,A+,15,HIGH,DELINQUENT,58,US Bank,2024-02-21,2024-03-15,COMPLETE,SERVICING_SYS
L001207,B7859,JUMBO,2010-07-11,2030-07-11,50598.00,31810.08,8.462,240,AK,PURCHASE,A,17,LOW,CURRENT,0,PNC Bank,2013-12-26,2014-01-17,MISSING,MANUAL_ENTRY
L001208,B5903,FHA,2013-11-08,2043-11-08,98714.00,40259.28,6.218,240,OR,PURCHASE,A+,7,MEDIUM,DEFAULT,280,JPMorgan Chase,2022-08-24,2022-09-04,MISSING,ORIGINATION_SYS
L001209,B7131,VA,2014-08-17,2029-08-17,56879.00,52460.24,4.564,180,WA,PURCHASE,C,9,HIGH,CURRENT,0,Freedom Mortgage,2026-01-17,2026-02-08,COMPLETE,ORIGINATION_SYS
L001210,B4410,FHA,2015-01-26,2035-01-26,659112.00,413784.49,7.03,180,HI,REFINANCE,B,12,MEDIUM,CURRENT,0,US Bank,2021-06-07,2021-06-20,COMPLETE,MANUAL_ENTRY
L001211,B3069,VA,2010-08-07,2030-08-07,641743.00,503963.15,7.016,180,PA,PURCHASE,D,24,HIGH,CURRENT,0,Freedom Mortgage,2017-11-30,2017-12-19,COMPLETE,MANUAL_ENTRY
L001212,B7577,FHA,2023-06-26,2053-06-26,190401.00,174863.56,2.952,240,MS,REFINANCE,B,2,LOW,CURRENT,0,Quicken Loans,2026-04-15,2026-04-20,COMPLETE,SERVICING_SYS
L001213,B3169,FHA,2012-02-01,2042-02-01,263017.00,233058.46,4.873,180,CT,REFINANCE,C,7,VERY_HIGH,CURRENT,0,JPMorgan Chase,2021-02-06,2021-03-08,COMPLETE,SERVICING_SYS
L001214,B7276,CONVENTIONAL,2020-08-14,2040-08-14,208486.00,153040.58,7.884,180,SC,REFINANCE,A,14,MEDIUM,CURRENT,0,Wells Fargo,2030-12-29,2030-12-29,COMPLETE,ORIGINATION_SYS
L001215,B2734,CONVENTIONAL,2021-12-15,2041-12-15,380726.00,330646.81,4.623,180,MN,PURCHASE,C,3,HIGH,CURRENT,0,JPMorgan Chase,2024-03-06,2024-03-29,INCOMPLETE,ORIGINATION_SYS
L001216,B8948,JUMBO,2023-01-19,2053-01-19,160171.00,79233.91,6.326,240,FL,REFINANCE,B+,23,HIGH,DELINQUENT,33,Freedom Mortgage,2028-12-07,2028-12-11,COMPLETE,ORIGINATION_SYS
L001217,B9842,CONVENTIONAL,2021-04-03,2051-04-03,297743.00,226382.16,6.044,360,AL,REFINANCE,A+,15,VERY_HIGH,CURRENT,0,Wells Fargo,2030-04-14,2030-04-27,COMPLETE,SERVICING_SYS
L001218,B1936,FHA,2022-11-20,2037-11-20,269120.00,234782.43,4.542,360,ME,REFINANCE,C,1,HIGH,DEFAULT,310,PNC Bank,2026-12-10,2026-12-26,INCOMPLETE,SERVICING_SYS
L001219,B8163,JUMBO,2021-10-29,2051-10-29,251437.00,211006.56,3.31,180,XX,CASH_OUT,C,12,VERY_HIGH,CURRENT,0,JPMorgan Chase,2032-10-25,2032-11-15,COMPLETE,ORIGINATION_SYS
L001220,B7419,FHA,2018-02-16,2038-02-16,277233.00,238551.04,5.833,180,MN,PURCHASE,A,17,MEDIUM,DELINQUENT,50,Bank of America,2026-06-23,2026-07-16,INCOMPLETE,MANUAL_ENTRY
L001221,B5127,FHA,2019-02-06,2034-02-06,364442.00,215273.84,6.377,180,HI,PURCHASE,B,29,HIGH,CURRENT,0,Wells Fargo,2021-04-18,2021-04-27,COMPLETE,ORIGINATION_SYS
L001222,B8264,CONVENTIONAL,2023-04-29,2038-04-29,64097.00,44455.43,3.306,240,XX,REFINANCE,A,30,HIGH,DELINQUENT,55,Quicken Loans,2025-04-25,2025-05-01,COMPLETE,SERVICING_SYS
L001223,B2382,FHA,2016-05-24,2046-05-24,91249.00,28487.57,3.974,180,ID,PURCHASE,B,9,VERY_HIGH,CURRENT,0,Wells Fargo,2017-04-25,2017-04-27,MISSING,ORIGINATION_SYS
L001224,B8960,CONVENTIONAL,2018-07-29,2033-07-29,99049.00,56746.84,4.422,240,UT,CASH_OUT,D,26,LOW,CURRENT,0,Quicken Loans,2024-08-02,2024-08-15,INCOMPLETE,SERVICING_SYS
L001225,B4739,JUMBO,2016-04-24,2031-04-24,601259.00,459120.38,3.541,240,NH,REFINANCE,B+,4,MEDIUM,CURRENT,0,PNC Bank,2016-07-23,2016-07-26,COMPLETE,ORIGINATION_SYS
L001226,B8131,VA,2019-03-16,2034-03-16,63034.00,45251.74,3.323,180,MO,REFINANCE,C,28,HIGH,DEFAULT,222,Wells Fargo,2022-06-17,2022-07-16,COMPLETE,SERVICING_SYS
L001227,B7884,CONVENTIONAL,2014-01-03,2034-01-03,542692.00,395090.65,5.032,360,KY,CASH_OUT,C,5,LOW,CURRENT,0,Freedom Mortgage,2018-02-23,2018-03-03,INCOMPLETE,ORIGINATION_SYS
L001228,B9100,FHA,2020-08-13,2040-08-13,406705.00,148470.26,3.535,360,HI,REFINANCE,A+,7,VERY_HIGH,CURRENT,0,Bank of America,2020-12-01,2020-12-09,INCOMPLETE,ORIGINATION_SYS
L001229,B9208,JUMBO,2021-02-16,2036-02-16,279663.00,132737.67,5.936,240,AL,PURCHASE,C,27,HIGH,CURRENT,0,Freedom Mortgage,2024-12-20,2025-01-06,COMPLETE,ORIGINATION_SYS
L001230,B4241,JUMBO,2018-06-28,2033-06-28,488327.00,324062.46,6.904,240,AL,PURCHASE,A+,10,MEDIUM,CURRENT,0,US Bank,2026-04-15,2026-05-12,COMPLETE,SERVICING_SYS
L001231,B1262,CONVENTIONAL,2020-10-21,2050-10-21,330931.00,136789.57,5.989,180,CA,REFINANCE,B+,13,LOW,CURRENT,0,Bank of America,2024-01-04,2024-01-19,INCOMPLETE,MANUAL_ENTRY
L001232,B5291,VA,2019-03-18,2049-03-18,148422.00,72851.46,3.774,180,MO,PURCHASE,A+,24,VERY_HIGH,CURRENT,0,Freedom Mortgage,2030-01-05,2030-01-25,MISSING,SERVICING_SYS
L001233,B4831,JUMBO,2019-04-28,2039-04-28,484208.00,412497.66,5.821,180,MD,CASH_OUT,A,16,HIGH,CURRENT,0,Freedom Mortgage,2029-03-27,2029-04-12,COMPLETE,MANUAL_ENTRY
L001234,B2802,CONVENTIONAL,2010-10-02,2025-10-02,206397.00,0.00,7.162,240,VT,REFINANCE,B+,26,VERY_HIGH,PAID_OFF,0,Wells Fargo,2012-09-14,2012-09-23,MISSING,SERVICING_SYS
L001235,B5374,JUMBO,2019-03-29,2039-03-29,84882.00,44083.43,6.053,180,MT,REFINANCE,B+,14,MEDIUM,CURRENT,0,Wells Fargo,2027-03-28,2027-04-23,COMPLETE,MANUAL_ENTRY
L001236,B8788,VA,2012-09-12,2042-09-12,192228.00,80538.47,7.157,360,XX,CASH_OUT,D,16,VERY_HIGH,CURRENT,0,Bank of America,2017-05-19,2017-05-25,COMPLETE,SERVICING_SYS
L001237,B3771,JUMBO,2023-05-30,2038-05-30,456019.00,276335.35,8.424,180,MA,CASH_OUT,C,27,LOW,CURRENT,0,Freedom Mortgage,2028-02-21,2028-03-13,COMPLETE,MANUAL_ENTRY
L001238,B7923,CONVENTIONAL,2013-02-04,2028-02-04,173677.00,130501.78,5.77,240,NH,PURCHASE,D,12,MEDIUM,CURRENT,0,JPMorgan Chase,2020-06-10,2020-07-06,COMPLETE,ORIGINATION_SYS
L001239,B3905,CONVENTIONAL,2019-01-08,2034-01-08,655951.00,593705.29,6.537,360,HI,REFINANCE,A,17,MEDIUM,DELINQUENT,86,Quicken Loans,2019-04-08,2019-04-30,COMPLETE,ORIGINATION_SYS
L001240,B6045,VA,2015-03-27,2035-03-27,144830.00,0.00,3.53,360,AK,PURCHASE,B+,22,MEDIUM,PAID_OFF,0,Wells Fargo,2015-05-20,2015-06-10,INCOMPLETE,SERVICING_SYS
L001241,B7857,JUMBO,2016-10-13,2046-10-13,720809.00,498062.90,2.661,240,CA,CASH_OUT,C,26,VERY_HIGH,CURRENT,0,JPMorgan Chase,2020-01-12,2020-01-12,COMPLETE,MANUAL_ENTRY
L001242,B5019,CONVENTIONAL,2021-11-24,2036-11-24,334745.00,0.00,6.684,360,WV,PURCHASE,D,23,LOW,PAID_OFF,0,Quicken Loans,2030-04-22,2030-05-07,COMPLETE,ORIGINATION_SYS
L001243,B6631,CONVENTIONAL,2018-09-01,2048-09-01,445213.00,409596.54,3.118,360,WY,CASH_OUT,B+,21,MEDIUM,CURRENT,0,Freedom Mortgage,2021-03-27,2021-04-16,COMPLETE,SERVICING_SYS
L001244,B3557,JUMBO,2010-01-13,2025-01-13,520567.00,418307.83,6.285,180,AR,PURCHASE,A,16,LOW,CURRENT,0,US Bank,2010-09-22,2010-10-12,INCOMPLETE,ORIGINATION_SYS
L001245,B3848,VA,2020-03-10,2035-03-10,471644.00,187546.74,7.498,360,AK,CASH_OUT,A,14,MEDIUM,CURRENT,0,US Bank,2030-11-17,2030-12-03,COMPLETE,SERVICING_SYS
L001246,B1035,JUMBO,2022-09-03,2037-09-03,722751.00,520705.82,8.122,360,RI,REFINANCE,A,5,VERY_HIGH,DELINQUENT,35,Quicken Loans,2023-08-07,2023-08-19,COMPLETE,MANUAL_ENTRY
L001247,B3870,JUMBO,2010-09-29,2040-09-29,189952.00,160782.35,3.668,240,IN,REFINANCE,A+,12,MEDIUM,CURRENT,0,PNC Bank,2012-03-03,2012-03-11,COMPLETE,MANUAL_ENTRY
L001248,B3336,VA,2020-11-13,2035-11-13,135168.00,56245.81,3.474,240,RI,PURCHASE,A+,2,MEDIUM,DELINQUENT,48,JPMorgan Chase,2030-01-14,2030-01-28,COMPLETE,ORIGINATION_SYS
L001249,B1963,FHA,2014-02-05,2044-02-05,329193.00,220697.42,6.16,360,AL,PURCHASE,C,7,VERY_HIGH,CURRENT,0,Bank of America,2023-05-02,2023-05-06,INCOMPLETE,MANUAL_ENTRY
L001250,B2296,JUMBO,2016-11-30,2031-11-30,419025.00,222359.34,7.239,240,KS,REFINANCE,B+,8,MEDIUM,DELINQUENT,57,Wells Fargo,2019-11-12,2019-11-23,INCOMPLETE,MANUAL_ENTRY
L001251,B3494,FHA,2020-02-18,2040-02-18,310853.00,197873.79,8.264,180,MO,REFINANCE,D,19,VERY_HIGH,CURRENT,0,Bank of America,2028-03-14,2028-04-01,COMPLETE,SERVICING_SYS
L001252,B3853,FHA,2023-01-16,2043-01-16,644487.00,0.00,6.991,240,ND,REFINANCE,B,5,VERY_HIGH,CLOSED,0,US Bank,2032-09-18,2032-10-07,COMPLETE,SERVICING_SYS
L001253,B3898,FHA,2019-05-09,2039-05-09,126201.00,0.00,7.855,240,PA,CASH_OUT,B+,26,MEDIUM,PAID_OFF,0,US Bank,2025-10-25,2025-11-23,COMPLETE,MANUAL_ENTRY
L001254,B7550,JUMBO,2022-04-18,2037-04-18,275796.00,140214.84,6.761,240,MS,REFINANCE,A,9,LOW,CURRENT,0,JPMorgan Chase,2027-09-24,2027-10-02,COMPLETE,ORIGINATION_SYS
L001255,B4106,CONVENTIONAL,2021-09-26,2041-09-26,687543.00,569639.00,3.429,180,AK,PURCHASE,A,9,HIGH,CURRENT,0,Wells Fargo,2024-01-23,2024-02-12,MISSING,MANUAL_ENTRY
L001256,B4716,CONVENTIONAL,2020-06-17,2040-06-17,203924.00,172529.75,7.724,360,CA,PURCHASE,C,3,LOW,DELINQUENT,34,JPMorgan Chase,2031-04-09,2031-04-25,INCOMPLETE,SERVICING_SYS
L001257,B9849,JUMBO,2017-03-17,2032-03-17,716441.00,607793.24,6.367,360,HI,CASH_OUT,B+,30,MEDIUM,CURRENT,0,Bank of America,2017-08-29,2017-09-27,COMPLETE,MANUAL_ENTRY
L001258,B8937,JUMBO,2013-05-24,2028-05-24,593781.00,15000.00,5.069,180,KY,CASH_OUT,A+,12,MEDIUM,CLOSED,0,US Bank,2016-01-29,2016-02-28,MISSING,MANUAL_ENTRY
L001259,B6971,FHA,2010-10-06,2040-10-06,437995.00,245931.50,6.268,180,NE,REFINANCE,A,29,VERY_HIGH,CURRENT,0,US Bank,2010-11-22,2010-12-02,MISSING,ORIGINATION_SYS
L001260,B3676,VA,2016-07-06,2031-07-06,374660.00,0.00,3.853,180,NM,CASH_OUT,A+,10,VERY_HIGH,PAID_OFF,0,Wells Fargo,2022-02-05,2022-02-05,COMPLETE,SERVICING_SYS
L001261,B4698,JUMBO,2021-02-14,2036-02-14,723567.00,296816.50,3.017,360,ID,PURCHASE,B,22,HIGH,CURRENT,0,Freedom Mortgage,2032-02-02,2032-02-21,COMPLETE,MANUAL_ENTRY
L001262,B1660,FHA,2023-05-28,2053-05-28,124430.00,85111.50,4.29,180,MD,REFINANCE,D,9,LOW,CURRENT,0,Freedom Mortgage,2025-08-27,2025-09-04,COMPLETE,ORIGINATION_SYS
L001263,B2076,CONVENTIONAL,2019-12-16,2049-12-16,610511.00,348228.65,6.651,240,CA,CASH_OUT,A,25,VERY_HIGH,CURRENT,0,PNC Bank,2022-07-26,2022-07-27,MISSING,MANUAL_ENTRY
L001264,B9818,VA,2022-07-02,2042-07-02,144191.00,88556.17,2.971,240,KY,PURCHASE,A+,26,LOW,CURRENT,0,US Bank,2029-12-14,2030-01-08,COMPLETE,ORIGINATION_SYS
L001265,B8403,VA,2017-09-21,2037-09-21,621063.00,485852.59,4.127,360,MS,PURCHASE,A+,21,LOW,DELINQUENT,81,Quicken Loans,2018-11-15,2018-11-16,COMPLETE,SERVICING_SYS
L001266,B6103,VA,2010-01-23,2025-01-23,348903.00,107235.39,7.857,180,AK,PURCHASE,A+,29,MEDIUM,CURRENT,0,JPMorgan Chase,2019-06-10,2019-06-12,INCOMPLETE,ORIGINATION_SYS
L001267,B1653,FHA,2014-09-09,2044-09-09,451205.00,250814.28,5.582,360,UT,REFINANCE,B+,22,LOW,CURRENT,0,PNC Bank,2025-04-23,2025-05-07,COMPLETE,ORIGINATION_SYS
L001268,B5628,JUMBO,2013-05-26,2033-05-26,387322.00,155835.56,6.756,180,WA,PURCHASE,C,23,VERY_HIGH,DELINQUENT,35,JPMorgan Chase,2024-05-14,2024-05-20,COMPLETE,ORIGINATION_SYS
L001269,B1875,JUMBO,2023-07-27,2043-07-27,364552.00,171839.10,5.424,360,RI,CASH_OUT,D,1,MEDIUM,CURRENT,0,Wells Fargo,2033-10-30,2033-11-20,COMPLETE,MANUAL_ENTRY
L001270,B5622,FHA,2023-10-19,2038-10-19,617123.00,0.00,2.973,180,GA,REFINANCE,D,3,LOW,PAID_OFF,0,Bank of America,2030-12-08,2030-12-25,COMPLETE,SERVICING_SYS
L001271,B2825,JUMBO,2022-07-31,2037-07-31,409567.00,166266.22,2.694,240,UT,PURCHASE,B,0,HIGH,CURRENT,0,JPMorgan Chase,2024-10-01,2024-10-20,MISSING,MANUAL_ENTRY
L001272,B1929,FHA,2010-02-27,2030-02-27,550597.00,505878.85,8.011,180,WI,PURCHASE,C,12,LOW,CURRENT,0,Freedom Mortgage,2013-05-12,2013-05-31,COMPLETE,MANUAL_ENTRY
L001273,B7675,FHA,2015-06-21,2045-06-21,335526.00,192523.46,3.989,360,MO,PURCHASE,C,7,LOW,DEFAULT,288,JPMorgan Chase,2020-02-16,2020-03-10,COMPLETE,MANUAL_ENTRY
